"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"54";"T001157";"2013KW04";"    99.0";"     0.1";"     0.6"
"55";"T001157";"2013JJ00";"    98.8";"";"     0.7"
"56";"T001157";"2014KW01";"    98.8";"    -0.3";"     0.1"
"57";"T001157";"2014KW02";"    99.0";"     0.3";"     0.3"
"58";"T001157";"2014KW03";"    99.6";"     0.5";"     0.6"
"59";"T001157";"2014KW04";"    99.1";"    -0.5";"     0.0"
"60";"T001157";"2014JJ00";"    99.1";"";"     0.3"
"61";"T001157";"2015KW01";"   100.0";"     1.0";"     1.3"
"62";"T001157";"2015KW02";"   100.1";"     0.1";"     1.1"
"63";"T001157";"2015KW03";"    99.7";"    -0.4";"     0.1"
"64";"T001157";"2015KW04";"   100.2";"     0.4";"     1.1"
"65";"T001157";"2015JJ00";"   100.0";"";"     0.9"
"66";"T001157";"2016KW01";"    99.9";"    -0.3";"    -0.1"
"67";"T001157";"2016KW02";"    99.9";"     0.0";"    -0.2"
"68";"T001157";"2016KW03";"   100.1";"     0.1";"     0.4"
"69";"T001157";"2016KW04";"   100.0";"    -0.1";"    -0.2"
"70";"T001157";"2016JJ00";"   100.0";"";"     0.0"
"71";"T001157";"2017KW01";"   100.4";"     0.4";"     0.5"
"72";"T001157";"2017KW02";"   100.7";"     0.3";"     0.8"
"73";"T001157";"2017KW03";"   100.7";"     0.0";"     0.6"
"74";"T001157";"2017KW04";"   101.3";"     0.6";"     1.3"
"75";"T001157";"2017JJ00";"   100.8";"";"     0.8"
"76";"T001157";"2018KW01";"   101.9";"     0.6";"     1.5"
"77";"T001157";"2018KW02";"   102.6";"     0.7";"     1.9"
"78";"T001157";"2018KW03";"   103.4";"     0.8";"     2.7"
"79";"T001157";"2018KW04";"   104.3";"     0.8";"     2.9"
"80";"T001157";"2018JJ00";"   103.1";"";"     2.3"
"81";"T001157";"2019KW01";"   105.0";"     0.6";"     3.0"
"82";"T001157";"2019KW02";"   105.6";"     0.6";"     2.9"
"83";"T001157";"2019KW03";"   105.6";"     0.1";"     2.1"
"84";"T001157";"2019KW04";"   106.0";"     0.3";"     1.6"
"85";"T001157";"2019JJ00";"   105.5";"";"     2.4"
"86";"T001157";"2020KW01";"   106.9";"     0.8";"     1.8"
"87";"T001157";"2020KW02";"   107.4";"     0.5";"     1.7"
"88";"T001157";"2020KW03";"   107.1";"    -0.3";"     1.3"
"89";"T001157";"2020KW04";"   107.3";"     0.2";"     1.2"
"90";"T001157";"2020JJ00";"   107.2";"";"     1.5"
"91";"T001157";"2021KW01";"   108.1";"     0.8";"     1.2"
"92";"T001157";"2021KW02";"   108.9";"     0.7";"     1.3"
"93";"T001157";"2021KW03";"   109.5";"     0.6";"     2.3"
"94";"T001157";"2021KW04";"   110.8";"     1.2";"     3.3"
"95";"T001157";"2021JJ00";"   109.3";"";"     2.0"
"96";"T001157";"2022KW01";"   112.8";"     1.8";"     4.3"
"97";"T001157";"2022KW02";"   115.3";"     2.3";"     6.0"
"98";"T001157";"2022KW03";"   117.4";"     1.8";"     7.2"
"99";"T001157";"2022KW04";"   118.6";"     1.0";"     7.0"
"100";"T001157";"2022JJ00";"   116.0";"";"     6.1"
"101";"T001157";"2023KW01";"   121.6";"     2.5";"     7.8"
"102";"T001157";"2023KW02";"   122.6";"     0.8";"     6.3"
"103";"T001157";"2023KW03";"   122.7";"     0.1";"     4.5"
"104";"T001157";"2023KW04";"   123.5";"     0.7";"     4.1"
"105";"T001157";"2023JJ00";"   122.6";"";"     5.7"
"106";"A023722";"2002KW04";"";"";""
"107";"A023722";"2003KW01";"       .";"";""
"108";"A023722";"2003KW02";"       .";"       .";""
"109";"A023722";"2003KW03";"       .";"       .";""
"110";"A023722";"2003KW04";"       .";"       .";""
"111";"A023722";"2003JJ00";"       .";"";""
"112";"A023722";"2004KW01";"       .";"       .";"       ."
"113";"A023722";"2004KW02";"       .";"       .";"       ."
"114";"A023722";"2004KW03";"       .";"       .";"       ."
"115";"A023722";"2004KW04";"       .";"       .";"       ."
"116";"A023722";"2004JJ00";"       .";"";"       ."
"117";"A023722";"2005KW01";"       .";"       .";"       ."
"118";"A023722";"2005KW02";"       .";"       .";"       ."
"119";"A023722";"2005KW03";"       .";"       .";"       ."
"120";"A023722";"2005KW04";"       .";"       .";"       ."
"121";"A023722";"2005JJ00";"       .";"";"       ."
"122";"A023722";"2006KW01";"    94.0";"       .";"       ."
"123";"A023722";"2006KW02";"    93.7";"    -0.4";"       ."
"124";"A023722";"2006KW03";"    94.0";"     0.4";"       ."
"125";"A023722";"2006KW04";"    94.0";"     0.0";"       ."
"126";"A023722";"2006JJ00";"    93.9";"";"       ."
"127";"A023722";"2007KW01";"    93.8";"    -0.3";"    -0.2"
"128";"A023722";"2007KW02";"    94.0";"     0.2";"     0.3"
"129";"A023722";"2007KW03";"    94.8";"     0.9";"     0.8"
"130";"A023722";"2007KW04";"    95.2";"     0.4";"     1.2"
"131";"A023722";"2007JJ00";"    94.4";"";"     0.6"
"132";"A023722";"2008KW01";"    96.8";"     1.6";"     3.2"
"133";"A023722";"2008KW02";"    97.1";"     0.3";"     3.3"
"134";"A023722";"2008KW03";"    98.9";"     1.9";"     4.3"
"135";"A023722";"2008KW04";"    98.7";"    -0.2";"     3.7"
"136";"A023722";"2008JJ00";"    97.9";"";"     3.6"
"137";"A023722";"2009KW01";"    95.2";"    -3.6";"    -1.7"
"138";"A023722";"2009KW02";"    92.4";"    -2.9";"    -4.9"
"139";"A023722";"2009KW03";"    92.3";"    -0.1";"    -6.7"
"140";"A023722";"2009KW04";"    93.8";"     1.7";"    -4.9"
"141";"A023722";"2009JJ00";"    93.4";"";"    -4.6"
"142";"A023722";"2010KW01";"    93.7";"    -0.2";"    -1.5"
"143";"A023722";"2010KW02";"    95.6";"     2.1";"     3.5"
"144";"A023722";"2010KW03";"    95.8";"     0.1";"     3.8"
"145";"A023722";"2010KW04";"    94.9";"    -0.9";"     1.2"
"146";"A023722";"2010JJ00";"    95.0";"";"     1.7"
"147";"A023722";"2011KW01";"    96.2";"     1.4";"     2.7"
"148";"A023722";"2011KW02";"    97.0";"     0.8";"     1.4"
"149";"A023722";"2011KW03";"    97.2";"     0.3";"     1.5"
"150";"A023722";"2011KW04";"    96.7";"    -0.6";"     1.9"
"151";"A023722";"2011JJ00";"    96.8";"";"     1.9"
"152";"A023722";"2012KW01";"    97.2";"     0.6";"     1.1"
"153";"A023722";"2012KW02";"    99.1";"     1.9";"     2.2"
"154";"A023722";"2012KW03";"    99.4";"     0.4";"     2.3"
"155";"A023722";"2012KW04";"    98.8";"    -0.7";"     2.2"
"156";"A023722";"2012JJ00";"    98.6";"";"     1.9"
"157";"A023722";"2013KW01";"    99.2";"     0.4";"     2.0"
"158";"A023722";"2013KW02";"    99.0";"    -0.2";"    -0.1"
"159";"A023722";"2013KW03";"    99.5";"     0.5";"     0.0"
"160";"A023722";"2013KW04";"    99.6";"     0.1";"     0.8"
"161";"A023722";"2013JJ00";"    99.3";"";"     0.7"
"162";"A023722";"2014KW01";"    99.1";"    -0.5";"    -0.1"
"163";"A023722";"2014KW02";"    99.4";"     0.3";"     0.4"
"164";"A023722";"2014KW03";"    99.4";"     0.0";"    -0.1"
"165";"A023722";"2014KW04";"    99.1";"    -0.3";"    -0.5"
"166";"A023722";"2014JJ00";"    99.2";"";"    -0.1"
"167";"A023722";"2015KW01";"    99.3";"     0.2";"     0.2"
"168";"A023722";"2015KW02";"   100.1";"     0.8";"     0.7"
"169";"A023722";"2015KW03";"   100.5";"     0.4";"     1.1"
"170";"A023722";"2015KW04";"   100.2";"    -0.4";"     1.1"
"171";"A023722";"2015JJ00";"   100.0";"";"     0.8"
"172";"A023722";"2016KW01";"    98.5";"    -1.7";"    -0.8"
"173";"A023722";"2016KW02";"    98.6";"     0.2";"    -1.4"
"174";"A023722";"2016KW03";"    98.9";"     0.2";"    -1.7"
"175";"A023722";"2016KW04";"    98.4";"    -0.5";"    -1.8"
"176";"A023722";"2016JJ00";"    98.6";"";"    -1.4"
"177";"A023722";"2017KW01";"    98.9";"     0.5";"     0.4"
"178";"A023722";"2017KW02";"    99.8";"     1.0";"     1.2"
"179";"A023722";"2017KW03";"    99.9";"     0.1";"     1.1"
"180";"A023722";"2017KW04";"    99.7";"    -0.3";"     1.3"
"181";"A023722";"2017JJ00";"    99.6";"";"     1.0"
"182";"A023722";"2018KW01";"    99.9";"     0.2";"     1.0"
"183";"A023722";"2018KW02";"   100.8";"     1.0";"     1.0"
"184";"A023722";"2018KW03";"   102.5";"     1.7";"     2.6"
"185";"A023722";"2018KW04";"   103.2";"     0.7";"     3.5"
"186";"A023722";"2018JJ00";"   101.6";"";"     2.0"
"187";"A023722";"2019KW01";"   102.9";"    -0.3";"     3.0"
"188";"A023722";"2019KW02";"   104.3";"     1.4";"     3.5"
"189";"A023722";"2019KW03";"   104.8";"     0.4";"     2.2"
"190";"A023722";"2019KW04";"   104.0";"    -0.7";"     0.8"
"191";"A023722";"2019JJ00";"   104.0";"";"     2.4"
"192";"A023722";"2020KW01";"   104.3";"     0.3";"     1.4"
"193";"A023722";"2020KW02";"   106.9";"     2.5";"     2.5"
"194";"A023722";"2020KW03";"   105.8";"    -1.1";"     0.9"
"195";"A023722";"2020KW04";"   105.2";"    -0.5";"     1.1"
"196";"A023722";"2020JJ00";"   105.6";"";"     1.5"
"197";"A023722";"2021KW01";"   105.8";"     0.5";"     1.4"
"198";"A023722";"2021KW02";"   108.7";"     2.8";"     1.7"
"199";"A023722";"2021KW03";"   110.7";"     1.8";"     4.6"
"200";"A023722";"2021KW04";"   113.8";"     2.8";"     8.2"
"201";"A023722";"2021JJ00";"   109.8";"";"     4.0"
"202";"A023722";"2022KW01";"   117.8";"     3.5";"    11.3"
"203";"A023722";"2022KW02";"   125.4";"     6.5";"    15.3"
"204";"A023722";"2022KW03";"   130.0";"     3.7";"    17.5"
"205";"A023722";"2022KW04";"   129.3";"    -0.5";"    13.6"
"206";"A023722";"2022JJ00";"   125.6";"";"    14.5"
"207";"A023722";"2023KW01";"   130.3";"     0.7";"    10.6"
"208";"A023722";"2023KW02";"   130.6";"     0.2";"     4.1"
"209";"A023722";"2023KW03";"   130.0";"    -0.4";"     0.0"
"210";"A023722";"2023KW04";"   129.8";"    -0.2";"     0.3"
"211";"A023722";"2023JJ00";"   130.1";"";"     3.6"
"212";"A023723";"2002KW04";"";"";""
"213";"A023723";"2003KW01";"    83.2";"";""
"214";"A023723";"2003KW02";"    83.7";"     0.6";""
"215";"A023723";"2003KW03";"    83.7";"     0.1";""
"216";"A023723";"2003KW04";"    83.7";"     0.0";""
"217";"A023723";"2003JJ00";"    83.6";"";""
"218";"A023723";"2004KW01";"    84.1";"     0.5";"     1.2"
"219";"A023723";"2004KW02";"    84.4";"     0.4";"     0.9"
"220";"A023723";"2004KW03";"    84.6";"     0.2";"     1.1"
"221";"A023723";"2004KW04";"    85.4";"     0.9";"     2.0"
"222";"A023723";"2004JJ00";"    84.6";"";"     1.3"
"223";"A023723";"2005KW01";"    86.9";"     1.7";"     3.3"
"224";"A023723";"2005KW02";"    87.2";"     0.4";"     3.3"
"225";"A023723";"2005KW03";"    87.5";"     0.3";"     3.4"
"226";"A023723";"2005KW04";"    87.8";"     0.3";"     2.8"
"227";"A023723";"2005JJ00";"    87.4";"";"     3.2"
"228";"A023723";"2006KW01";"    89.1";"     1.5";"     2.5"
"229";"A023723";"2006KW02";"    89.2";"     0.2";"     2.3"
"230";"A023723";"2006KW03";"    89.6";"     0.4";"     2.3"
"231";"A023723";"2006KW04";"    89.4";"    -0.1";"     1.9"
"232";"A023723";"2006JJ00";"    89.3";"";"     2.3"
"233";"A023723";"2007KW01";"    90.7";"     1.4";"     1.8"
"234";"A023723";"2007KW02";"    91.4";"     0.7";"     2.4"
"235";"A023723";"2007KW03";"    91.5";"     0.2";"     2.2"
"236";"A023723";"2007KW04";"    92.0";"     0.5";"     2.9"
"237";"A023723";"2007JJ00";"    91.4";"";"     2.3"
"238";"A023723";"2008KW01";"    94.4";"     2.5";"     4.0"
"239";"A023723";"2008KW02";"    95.2";"     0.9";"     4.2"
"240";"A023723";"2008KW03";"    96.5";"     1.4";"     5.4"
"241";"A023723";"2008KW04";"    95.7";"    -0.9";"     4.0"
"242";"A023723";"2008JJ00";"    95.4";"";"     4.4"
"243";"A023723";"2009KW01";"    95.0";"    -0.7";"     0.7"
"244";"A023723";"2009KW02";"    94.4";"    -0.7";"    -0.8"
"245";"A023723";"2009KW03";"    93.8";"    -0.6";"    -2.8"
"246";"A023723";"2009KW04";"    94.0";"     0.2";"    -1.7"
"247";"A023723";"2009JJ00";"    94.3";"";"    -1.2"
"248";"A023723";"2010KW01";"    94.2";"     0.2";"    -0.9"
"249";"A023723";"2010KW02";"    94.3";"     0.1";"    -0.1"
"250";"A023723";"2010KW03";"    94.2";"    -0.1";"     0.4"
"251";"A023723";"2010KW04";"    94.4";"     0.2";"     0.5"
"252";"A023723";"2010JJ00";"    94.3";"";"     0.0"
"253";"A023723";"2011KW01";"    96.5";"     2.1";"     2.4"
"254";"A023723";"2011KW02";"    98.0";"     1.6";"     3.9"
"255";"A023723";"2011KW03";"    97.9";"    -0.1";"     3.9"
"256";"A023723";"2011KW04";"    98.1";"     0.2";"     3.9"
"257";"A023723";"2011JJ00";"    97.6";"";"     3.5"
"258";"A023723";"2012KW01";"    99.0";"     0.9";"     2.6"
"259";"A023723";"2012KW02";"    99.5";"     0.5";"     1.5"
"260";"A023723";"2012KW03";"    99.5";"     0.0";"     1.7"
"261";"A023723";"2012KW04";"    99.9";"     0.4";"     1.8"
"262";"A023723";"2012JJ00";"    99.5";"";"     1.9"
"263";"A023723";"2013KW01";"   100.5";"     0.6";"     1.5"
"264";"A023723";"2013KW02";"   100.2";"    -0.3";"     0.7"
"265";"A023723";"2013KW03";"   100.0";"    -0.2";"     0.5"
"266";"A023723";"2013KW04";"   100.0";"     0.0";"     0.2"
"267";"A023723";"2013JJ00";"   100.2";"";"     0.7"
"268";"A023723";"2014KW01";"   100.4";"     0.4";"    -0.1"
"269";"A023723";"2014KW02";"   100.4";"     0.0";"     0.2"
"270";"A023723";"2014KW03";"   100.5";"     0.1";"     0.5"
"271";"A023723";"2014KW04";"   100.4";"    -0.2";"     0.3"
"272";"A023723";"2014JJ00";"   100.4";"";"     0.2"
"273";"A023723";"2015KW01";"   100.0";"    -0.4";"    -0.4"
"274";"A023723";"2015KW02";"   100.2";"     0.2";"    -0.2"
"275";"A023723";"2015KW03";"   100.1";"    -0.1";"    -0.4"
"276";"A023723";"2015KW04";"    99.8";"    -0.3";"    -0.6"
"277";"A023723";"2015JJ00";"   100.0";"";"    -0.4"
"278";"A023723";"2016KW01";"    99.7";"    -0.1";"    -0.3"
"279";"A023723";"2016KW02";"   100.1";"     0.4";"    -0.1"
"280";"A023723";"2016KW03";"   100.2";"     0.1";"     0.2"
"281";"A023723";"2016KW04";"   100.5";"     0.3";"     0.7"
"282";"A023723";"2016JJ00";"   100.1";"";"     0.1"
"283";"A023723";"2017KW01";"   101.3";"     0.8";"     1.6"
"284";"A023723";"2017KW02";"   101.5";"     0.3";"     1.4"
"285";"A023723";"2017KW03";"   101.5";"     0.0";"     1.3"
"286";"A023723";"2017KW04";"   101.9";"     0.3";"     1.4"
"287";"A023723";"2017JJ00";"   101.6";"";"     1.4"
"288";"A023723";"2018KW01";"   103.7";"     1.8";"     2.4"
"289";"A023723";"2018KW02";"   104.2";"     0.5";"     2.6"
"290";"A023723";"2018KW03";"   104.8";"     0.6";"     3.2"
"291";"A023723";"2018KW04";"   105.4";"     0.5";"     3.5"
"292";"A023723";"2018JJ00";"   104.5";"";"     2.9"
"293";"A023723";"2019KW01";"   108.1";"     2.6";"     4.3"
"294";"A023723";"2019KW02";"   108.7";"     0.6";"     4.3"
"295";"A023723";"2019KW03";"   109.0";"     0.3";"     4.0"
"296";"A023723";"2019KW04";"   109.3";"     0.2";"     3.6"
"297";"A023723";"2019JJ00";"   108.8";"";"     4.1"
"298";"A023723";"2020KW01";"   110.1";"     0.8";"     1.8"
"299";"A023723";"2020KW02";"   109.3";"    -0.7";"     0.5"
"300";"A023723";"2020KW03";"   108.9";"    -0.3";"    -0.1"
"301";"A023723";"2020KW04";"   108.9";"     0.0";"    -0.3"
"302";"A023723";"2020JJ00";"   109.3";"";"     0.5"
"303";"A023723";"2021KW01";"   109.5";"     0.5";"    -0.6"
"304";"A023723";"2021KW02";"   110.9";"     1.3";"     1.5"
"305";"A023723";"2021KW03";"   112.1";"     1.1";"     2.9"
"306";"A023723";"2021KW04";"   113.9";"     1.6";"     4.6"
"307";"A023723";"2021JJ00";"   111.6";"";"     2.1"
"308";"A023723";"2022KW01";"   119.8";"     5.2";"     9.4"
"309";"A023723";"2022KW02";"   125.1";"     4.4";"    12.8"
"310";"A023723";"2022KW03";"   126.6";"     1.2";"    12.9"
"311";"A023723";"2022KW04";"   127.7";"     0.9";"    12.1"
"312";"A023723";"2022JJ00";"   124.8";"";"    11.8"
"313";"A023723";"2023KW01";"   132.5";"     3.8";"    10.6"
"314";"A023723";"2023KW02";"   131.7";"    -0.6";"     5.3"
"315";"A023723";"2023KW03";"   132.5";"     0.6";"     4.7"
"316";"A023723";"2023KW04";"   133.5";"     0.7";"     4.6"
"317";"A023723";"2023JJ00";"   132.6";"";"     6.2"
"318";"A023764";"2002KW04";"";"";""
"319";"A023764";"2003KW01";"    83.2";"";""
"320";"A023764";"2003KW02";"    83.7";"     0.6";""
"321";"A023764";"2003KW03";"    83.7";"     0.1";""
"322";"A023764";"2003KW04";"    83.7";"     0.0";""
"323";"A023764";"2003JJ00";"    83.6";"";""
"324";"A023764";"2004KW01";"    84.1";"     0.5";"     1.2"
"325";"A023764";"2004KW02";"    84.4";"     0.4";"     0.9"
"326";"A023764";"2004KW03";"    84.6";"     0.2";"     1.1"
"327";"A023764";"2004KW04";"    85.4";"     0.9";"     2.0"
"328";"A023764";"2004JJ00";"    84.6";"";"     1.3"
"329";"A023764";"2005KW01";"    86.9";"     1.7";"     3.3"
"330";"A023764";"2005KW02";"    87.2";"     0.4";"     3.3"
"331";"A023764";"2005KW03";"    87.5";"     0.3";"     3.4"
"332";"A023764";"2005KW04";"    87.8";"     0.3";"     2.8"
"333";"A023764";"2005JJ00";"    87.4";"";"     3.2"
"334";"A023764";"2006KW01";"    89.1";"     1.5";"     2.5"
"335";"A023764";"2006KW02";"    89.2";"     0.2";"     2.3"
"336";"A023764";"2006KW03";"    89.6";"     0.4";"     2.3"
"337";"A023764";"2006KW04";"    89.4";"    -0.1";"     1.9"
"338";"A023764";"2006JJ00";"    89.3";"";"     2.3"
"339";"A023764";"2007KW01";"    90.7";"     1.4";"     1.8"
"340";"A023764";"2007KW02";"    91.4";"     0.7";"     2.4"
"341";"A023764";"2007KW03";"    91.5";"     0.2";"     2.2"
"342";"A023764";"2007KW04";"    92.0";"     0.5";"     2.9"
"343";"A023764";"2007JJ00";"    91.4";"";"     2.3"
"344";"A023764";"2008KW01";"    94.4";"     2.5";"     4.0"
"345";"A023764";"2008KW02";"    95.2";"     0.9";"     4.2"
"346";"A023764";"2008KW03";"    96.5";"     1.4";"     5.4"
"347";"A023764";"2008KW04";"    95.7";"    -0.9";"     4.0"
"348";"A023764";"2008JJ00";"    95.4";"";"     4.4"
"349";"A023764";"2009KW01";"    95.0";"    -0.7";"     0.7"
"350";"A023764";"2009KW02";"    94.4";"    -0.7";"    -0.8"
"351";"A023764";"2009KW03";"    93.8";"    -0.6";"    -2.8"
"352";"A023764";"2009KW04";"    94.0";"     0.2";"    -1.7"
"353";"A023764";"2009JJ00";"    94.3";"";"    -1.2"
"354";"A023764";"2010KW01";"    94.2";"     0.2";"    -0.9"
"355";"A023764";"2010KW02";"    94.3";"     0.1";"    -0.1"
"356";"A023764";"2010KW03";"    94.2";"    -0.1";"     0.4"
"357";"A023764";"2010KW04";"    94.4";"     0.2";"     0.5"
"358";"A023764";"2010JJ00";"    94.3";"";"     0.0"
"359";"A023764";"2011KW01";"    96.5";"     2.1";"     2.4"
"360";"A023764";"2011KW02";"    98.0";"     1.6";"     3.9"
"361";"A023764";"2011KW03";"    97.9";"    -0.1";"     3.9"
"362";"A023764";"2011KW04";"    98.1";"     0.2";"     3.9"
"363";"A023764";"2011JJ00";"    97.6";"";"     3.5"
"364";"A023764";"2012KW01";"    99.0";"     0.9";"     2.6"
"365";"A023764";"2012KW02";"    99.5";"     0.5";"     1.5"
"366";"A023764";"2012KW03";"    99.5";"     0.0";"     1.7"
"367";"A023764";"2012KW04";"    99.9";"     0.4";"     1.8"
"368";"A023764";"2012JJ00";"    99.5";"";"     1.9"
"369";"A023764";"2013KW01";"   100.5";"     0.6";"     1.5"
"370";"A023764";"2013KW02";"   100.2";"    -0.3";"     0.7"
"371";"A023764";"2013KW03";"   100.0";"    -0.2";"     0.5"
"372";"A023764";"2013KW04";"   100.0";"     0.0";"     0.2"
"373";"A023764";"2013JJ00";"   100.2";"";"     0.7"
"374";"A023764";"2014KW01";"   100.4";"     0.4";"    -0.1"
"375";"A023764";"2014KW02";"   100.4";"     0.0";"     0.2"
"376";"A023764";"2014KW03";"   100.5";"     0.1";"     0.5"
"377";"A023764";"2014KW04";"   100.4";"    -0.2";"     0.3"
"378";"A023764";"2014JJ00";"   100.4";"";"     0.2"
"379";"A023764";"2015KW01";"   100.0";"    -0.4";"    -0.4"
"380";"A023764";"2015KW02";"   100.2";"     0.2";"    -0.2"
"381";"A023764";"2015KW03";"   100.1";"    -0.1";"    -0.4"
"382";"A023764";"2015KW04";"    99.8";"    -0.3";"    -0.6"
"383";"A023764";"2015JJ00";"   100.0";"";"    -0.4"
"384";"A023764";"2016KW01";"    99.7";"    -0.1";"    -0.3"
"385";"A023764";"2016KW02";"   100.1";"     0.4";"    -0.1"
"386";"A023764";"2016KW03";"   100.2";"     0.1";"     0.2"
"387";"A023764";"2016KW04";"   100.5";"     0.3";"     0.7"
"388";"A023764";"2016JJ00";"   100.1";"";"     0.1"
"389";"A023764";"2017KW01";"   101.3";"     0.8";"     1.6"
"390";"A023764";"2017KW02";"   101.5";"     0.3";"     1.4"
"391";"A023764";"2017KW03";"   101.5";"     0.0";"     1.3"
"392";"A023764";"2017KW04";"   101.9";"     0.3";"     1.4"
"393";"A023764";"2017JJ00";"   101.6";"";"     1.4"
"394";"A023764";"2018KW01";"   103.7";"     1.8";"     2.4"
"395";"A023764";"2018KW02";"   104.2";"     0.5";"     2.6"
"396";"A023764";"2018KW03";"   104.8";"     0.6";"     3.2"
"397";"A023764";"2018KW04";"   105.4";"     0.5";"     3.5"
"398";"A023764";"2018JJ00";"   104.5";"";"     2.9"
"399";"A023764";"2019KW01";"   108.1";"     2.6";"     4.3"
"400";"A023764";"2019KW02";"   108.7";"     0.6";"     4.3"
"401";"A023764";"2019KW03";"   109.0";"     0.3";"     4.0"
"402";"A023764";"2019KW04";"   109.3";"     0.2";"     3.6"
"403";"A023764";"2019JJ00";"   108.8";"";"     4.1"
"404";"A023764";"2020KW01";"   110.1";"     0.8";"     1.8"
"405";"A023764";"2020KW02";"   109.3";"    -0.7";"     0.5"
"406";"A023764";"2020KW03";"   108.9";"    -0.3";"    -0.1"
"407";"A023764";"2020KW04";"   108.9";"     0.0";"    -0.3"
"408";"A023764";"2020JJ00";"   109.3";"";"     0.5"
"409";"A023764";"2021KW01";"   109.5";"     0.5";"    -0.6"
"410";"A023764";"2021KW02";"   110.9";"     1.3";"     1.5"
"411";"A023764";"2021KW03";"   112.1";"     1.1";"     2.9"
"412";"A023764";"2021KW04";"   113.9";"     1.6";"     4.6"
"413";"A023764";"2021JJ00";"   111.6";"";"     2.1"
"414";"A023764";"2022KW01";"   119.8";"     5.2";"     9.4"
"415";"A023764";"2022KW02";"   125.1";"     4.4";"    12.8"
"416";"A023764";"2022KW03";"   126.6";"     1.2";"    12.9"
"417";"A023764";"2022KW04";"   127.7";"     0.9";"    12.1"
"418";"A023764";"2022JJ00";"   124.8";"";"    11.8"
"419";"A023764";"2023KW01";"   132.5";"     3.8";"    10.6"
"420";"A023764";"2023KW02";"   131.7";"    -0.6";"     5.3"
"421";"A023764";"2023KW03";"   132.5";"     0.6";"     4.7"
"422";"A023764";"2023KW04";"   133.5";"     0.7";"     4.6"
"423";"A023764";"2023JJ00";"   132.6";"";"     6.2"
"424";"A023765";"2002KW04";"";"";""
"425";"A023765";"2003KW01";"    82.9";"";""
"426";"A023765";"2003KW02";"    83.3";"     0.6";""
"427";"A023765";"2003KW03";"    83.4";"     0.1";""
"428";"A023765";"2003KW04";"    83.4";"     0.1";""
"429";"A023765";"2003JJ00";"    83.2";"";""
"430";"A023765";"2004KW01";"    83.8";"     0.4";"     1.1"
"431";"A023765";"2004KW02";"    84.1";"     0.4";"     0.9"
"432";"A023765";"2004KW03";"    84.3";"     0.2";"     1.1"
"433";"A023765";"2004KW04";"    85.1";"     0.9";"     2.0"
"434";"A023765";"2004JJ00";"    84.3";"";"     1.3"
"435";"A023765";"2005KW01";"    86.6";"     1.8";"     3.4"
"436";"A023765";"2005KW02";"    87.0";"     0.4";"     3.4"
"437";"A023765";"2005KW03";"    87.2";"     0.3";"     3.5"
"438";"A023765";"2005KW04";"    87.5";"     0.3";"     2.8"
"439";"A023765";"2005JJ00";"    87.1";"";"     3.3"
"440";"A023765";"2006KW01";"    88.8";"     1.5";"     2.6"
"441";"A023765";"2006KW02";"    89.0";"     0.2";"     2.3"
"442";"A023765";"2006KW03";"    89.3";"     0.4";"     2.4"
"443";"A023765";"2006KW04";"    89.2";"    -0.2";"     1.9"
"444";"A023765";"2006JJ00";"    89.1";"";"     2.3"
"445";"A023765";"2007KW01";"    90.4";"     1.4";"     1.8"
"446";"A023765";"2007KW02";"    91.0";"     0.7";"     2.3"
"447";"A023765";"2007KW03";"    91.2";"     0.2";"     2.1"
"448";"A023765";"2007KW04";"    91.7";"     0.5";"     2.8"
"449";"A023765";"2007JJ00";"    91.1";"";"     2.3"
"450";"A023765";"2008KW01";"    94.1";"     2.6";"     4.0"
"451";"A023765";"2008KW02";"    94.9";"     0.9";"     4.3"
"452";"A023765";"2008KW03";"    96.3";"     1.4";"     5.6"
"453";"A023765";"2008KW04";"    95.5";"    -0.9";"     4.1"
"454";"A023765";"2008JJ00";"    95.2";"";"     4.5"
"455";"A023765";"2009KW01";"    94.8";"    -0.7";"     0.8"
"456";"A023765";"2009KW02";"    94.2";"    -0.6";"    -0.7"
"457";"A023765";"2009KW03";"    93.7";"    -0.6";"    -2.7"
"458";"A023765";"2009KW04";"    93.9";"     0.2";"    -1.6"
"459";"A023765";"2009JJ00";"    94.2";"";"    -1.1"
"460";"A023765";"2010KW01";"    94.1";"     0.2";"    -0.8"
"461";"A023765";"2010KW02";"    94.2";"     0.2";"     0.0"
"462";"A023765";"2010KW03";"    94.1";"    -0.2";"     0.4"
"463";"A023765";"2010KW04";"    94.3";"     0.2";"     0.4"
"464";"A023765";"2010JJ00";"    94.2";"";"     0.0"
"465";"A023765";"2011KW01";"    96.4";"     2.2";"     2.4"
"466";"A023765";"2011KW02";"    98.0";"     1.7";"     4.0"
"467";"A023765";"2011KW03";"    97.8";"    -0.2";"     4.0"
"468";"A023765";"2011KW04";"    98.1";"     0.3";"     4.0"
"469";"A023765";"2011JJ00";"    97.6";"";"     3.6"
"470";"A023765";"2012KW01";"    99.0";"     0.9";"     2.7"
"471";"A023765";"2012KW02";"    99.5";"     0.5";"     1.6"
"472";"A023765";"2012KW03";"    99.5";"     0.0";"     1.8"
"473";"A023765";"2012KW04";"    99.9";"     0.4";"     1.8"
"474";"A023765";"2012JJ00";"    99.5";"";"     2.0"
